image-ID,cycle,z-step,frame,accum,probe,photon-count,photon-count11,photon-count12,photon-count21,photon-count22,psfx,psfy,psfz,psf-photon-count,x,y,z,stdev,amp,background11,background12,background21,background22,chisq,log-likelihood,fiducial,valid,driftx,drifty,driftz
0,0,0,0,1,0,1339,896.937,442.062,0,0,-50.3995,-0.644092,775.034,1820.05,8636.43,6316.8,-775.034,0,108.393,84.7859,105.434,0,0,164.036,-729.37,0,1,0,0,0
0,0,0,0,1,0,1767.36,1127.12,640.243,0,0,-34.5263,53.6051,209.179,1672.96,12272.1,8927.18,-209.179,0,61.8017,100.618,120.554,0,0,219.113,-771.791,0,1,0,0,0
0,0,0,0,1,0,3005.18,1686.45,1318.73,0,0,-12.4918,-13.7463,321.434,2977.03,3861.4,9685.37,-321.434,0,118.353,125.602,147.472,0,0,236.063,-800.623,0,1,0,0,0
0,0,0,0,1,0,2817.61,1683.94,1133.67,0,0,5.95442,36.0435,88.4946,3090.17,783.566,10227.7,-88.4946,0,108.133,160.912,191.579,0,0,300.596,-859.997,0,1,0,0,0
0,0,0,0,1,0,3274.16,750.789,2523.37,0,0,60.528,-13.5317,-615.013,5066.51,9018.95,14521,615.013,0,211.679,113.984,127.958,0,0,312.495,-837.944,0,1,0,0,0
0,0,0,0,1,0,2679.44,848.541,1830.9,0,0,-22.2285,0.772969,-761.889,2566.47,1206.51,9572.16,761.889,0,124.488,145.964,177.376,0,0,504.502,-945.734,0,1,0,0,0
0,0,0,0,2,0,3413.14,2442.98,970.156,0,0,43.5004,-5.71406,586.939,4968.83,11601.9,8887.81,-586.939,0,244.35,180.59,214.376,0,0,219.303,-834.819,0,1,0,0,0
0,0,0,0,2,0,5828.94,2876.81,2952.13,0,0,-9.10968,133.829,-100.985,5033.41,6325.27,2136.04,100.985,0,170.903,288.291,309.522,0,0,940.225,-1220,0,1,0,0,0
0,0,0,0,2,0,7561.27,3359.91,4201.36,0,0,1.76836,6.20758,133.566,8506.75,6215.7,1474.14,-133.566,0,304.29,290.595,343.045,0,0,664.587,-1101.16,0,1,0,0,0
0,0,0,0,2,0,6229.65,1405.51,4824.14,0,0,49.9172,-0.804936,-361.735,8588.93,8536.11,12534.4,361.735,0,308.833,199.788,239.214,0,0,236.678,-857.452,0,1,0,0,0
0,0,0,0,2,0,17141.9,7525.1,9616.78,0,0,-0.510915,36.5663,27.4991,19427.3,6316.67,4503.17,-27.4991,0,669.843,267.66,344.132,0,0,2186.41,-1852.23,0,1,0,0,0
1,0,0,1,1,0,1295.61,352.767,942.844,0,0,71.6255,-116.052,-759.716,1740.19,2395.62,10083.7,759.716,0,85.2383,131.133,171.454,0,0,166.16,-772.696,0,1,0,0,0
1,0,0,1,1,0,1914.71,911.568,1003.15,0,0,198.357,-187.531,-396.373,1446.07,8979.81,14497.6,396.373,0,58.281,111.114,125.501,0,0,321.836,-822.975,0,1,0,0,0
1,0,0,1,1,0,4323.5,2623.81,1699.69,0,0,9.63003,-47.5244,851.15,6538.75,878.58,9916.52,-851.15,0,418.838,155.355,217.527,0,0,426.445,-942.393,0,1,0,0,0
1,0,0,1,2,0,2197.39,1154.45,1042.94,0,0,-64.9896,31.7069,74.2598,1971.74,18026.6,9047.77,-74.2598,0,69.6387,200.041,242.622,0,0,252.852,-856.164,0,1,0,0,0
